First process instance # in stats,501
Last process instance # in stats,9500

Resource utilization
Resource,Utilization %
Blood sampling,proc_663974310.node_fc98b330-448e-4a51-81b2-4f83b5c327e6,1706.298331423113,1497.99,2412.966,1786494.3529999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047
Consultation,proc_663974310.node_9844781b-2f49-43ce-91b1-e1e2e22f132d,2144.7848005200603,0.015,19403.273,1.1547521366000004E7,0.3118820579675473,0.0,719.5550000667572,1679.1730000972748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5384
Discharge,proc_663974310.node_bfcf4972-f3ab-426a-9fd6-ee8529fb7469,84.68332788888911,0.001,834.431,762149.951000002,0.5570933333767785,0.0,277.25,5013.8400003910065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000
END EVENT,proc_663974310.node_2a123ed8-a807-4aee-a401-adec2ad203a7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000
Echo,proc_663974310.node_46acf793-4aa6-4b7e-8098-6ac41cb9db6f,1017.9805150743953,0.301,8360.18,5199844.471000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5108
Emergency service,proc_663974310.node_f5d84d5d-2e7d-4e49-8097-9c7eeb278188,418.89902680448404,0.148,3194.587,2391075.644999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5708
Exclusive gateway,proc_663974310.node_0a267cb5-8dca-47ed-b304-10b7f114f801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34355
Exclusive gateway,proc_663974310.node_3c6f82f5-2eee-4c0c-805e-c010a48f65d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000
Exclusive gateway,proc_663974310.node_21dbecda-b0c4-490b-8b2c-b2731c494ee7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34355
Exclusive gateway,proc_663974310.node_e1e40c0e-b9c2-4706-aec3-ef3cbc0f520a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000
Exclusive gateway,proc_663974310.node_914fd3f2-1475-4cfd-bf07-c696602cb349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30070
Laboratory,proc_663974310.node_0b48d8c1-933e-4a43-b5a1-212f58883c31,5509.465861886968,4988.898,9690.742,2.5051541274000045E7,12.134185836580997,0.0,3643.2300000190735,55174.14299893379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4547
MRI,proc_663974310.node_7bed26ae-43f3-4e1c-a2e0-625bd228b185,7166.1786111111105,1275.502,11897.159,257982.42999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
MRI report,proc_663974310.node_8ff63a1c-5326-49de-b1f2-26b608e87466,30.07822222222223,0.16,59.782,1082.8160000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
Observation,proc_663974310.node_3944260b-0de9-4411-80bf-56f97f935014,43314.836350943384,44.677,83876.362,1.1478431632999998E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265
START EVENT,proc_663974310.node_609dc9aa-51d2-4156-b417-c65967aad904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000
TC,proc_663974310.node_60dde743-29ac-4706-a995-82ca538f9586,1067.25951883675,0.173,10921.673,6459054.60800001,8.400690515428998,0.0,1143.994000196457,50840.9789993763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6052
TC report,proc_663974310.node_80e6418d-1a47-4755-9c8c-7c98c1a335ea,299.32958757435523,0.126,2700.753,1811542.663999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6052
Visit,proc_663974310.node_0e7244e6-cdcc-4d59-ba04-fe03bab4c02e,277.4736112702964,0.569,2563.233,290514.8710000003,1.8037430761878332,0.0,331.4539999961853,1888.5190007686615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047
Visit,proc_663974310.node_44c985ba-ecdc-4e96-89f5-063923adf90a,279.16540274110287,0.031,2684.102,2220202.447999991,1.039536275669387,0.0,548.5720000267029,8267.432000398636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7953
X-Ray,proc_663974310.node_81d7ca46-f49d-4b17-901c-caedc557ac53,1273.85973823543,0.001,13170.954,2.877521762700013E7,8.87317096816047,0.0,1486.6610000133514,200436.05899977684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22589
X-Ray report,proc_663974310.node_67040260-bddd-46a1-9356-c7847629ff26,27.924492186462373,0.001,305.581,630786.3539999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22589

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),8.309,11303.971209111121,251282.578
Process Cycle Time excluding out of timetable hours (s),8.309,11303.971209111121,251282.578
Process Waiting Time (s),0.0,36.647208444436394,5579.5129997730255
Accumulated Process Duration (s),8.309000000000001,11303.971209111121,251282.57799999998
Cost,0.0,0.0,0.0


Process Cycle Time (s) distribution
From,To,Count
8,25135,7750
25136,50263,887
50264,75391,243
75392,100519,88
100520,125647,25
125648,150775,4
150776,175903,1
175904,201031,1
201032,226159,0
226160,251287,1

Process Waiting Time (s) distribution
From,To,Count
0,557,8827
558,1115,87
1116,1673,41
1674,2231,17
2232,2789,13
2790,3347,8
3348,3905,5
3906,4463,1
4464,5021,0
5022,5579,1

Accumulated Process Duration (s) distribution
From,To,Count
8,25135,7750
25136,50263,887
50264,75391,243
75392,100519,88
100520,125647,25
125648,150775,4
150776,175903,1
175904,201031,1
201032,226159,0
226160,251287,1

Process Cost distribution
From,To,Count
0,-1,9000
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0

In-timetable Cycle time (s) distribution
From,To,Count
8,25135,7750
25136,50263,887
50264,75391,243
75392,100519,88
100520,125647,25
125648,150775,4
150776,175903,1
175904,201031,1
201032,226159,0
226160,251287,1



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,62997.112,62997.112,0.0,0.0
2,333.472,333.472,0.0,0.0
3,865.403,865.403,0.0,0.0
4,862.14,862.14,0.0,0.0
5,3853.934,3853.934,82.73499989509583,0.0
6,30856.432,30856.432,0.0,0.0
7,1652.438,1652.438,0.0,0.0
8,8711.064,8711.064,477.11299991607666,0.0
9,143.822,143.822,0.0,0.0
10,43004.768,43004.768,187.981999874115,0.0
11,14378.007,14378.007,0.0,0.0
12,2917.473,2917.473,50.3989999294281,0.0
13,9868.977,9868.977,0.0,0.0
14,610.616,610.616,0.0,0.0
15,1257.748,1257.748,0.0,0.0
16,1968.774,1968.774,0.0,0.0
17,1824.635,1824.635,0.0,0.0
18,6207.896,6207.896,0.0,0.0
19,5514.568,5514.568,0.0,0.0
20,476.54,476.54,0.0,0.0
21,17270.225,17270.225,0.0,0.0
22,35843.894,35843.894,0.0,0.0
23,40503.969,40503.969,0.0,0.0
24,3634.603,3634.603,0.0,0.0
25,322.509,322.509,0.0,0.0
26,6075.917,6075.917,0.0,0.0
27,23155.682,23155.682,0.0,0.0
28,22954.581,22954.581,0.0,0.0
29,17895.589,17895.589,0.0,0.0
30,2491.905,2491.905,0.0,0.0
31,46073.332,46073.332,0.0,0.0
32,264.611,264.611,0.0,0.0
33,435.366,435.366,0.0,0.0
34,170.614,170.614,0.0,0.0
35,377.382,377.382,0.0,0.0
36,1954.467,1954.467,0.0,0.0
37,80.915,80.915,0.0,0.0
38,11750.622,11750.622,0.0,0.0
39,1928.166,1928.166,0.0,0.0
40,10007.122,10007.122,0.0,0.0
41,8074.787,8074.787,0.0,0.0
42,17966.159,17966.159,0.0,0.0
43,33305.18,33305.18,0.0,0.0
44,60.694,60.694,0.0,0.0
45,1794.082,1794.082,0.0,0.0
46,322.284,322.284,0.0,0.0
47,7853.455,7853.455,0.0,0.0
48,480.634,480.634,0.0,0.0
49,602.873,602.873,0.0,0.0
50,4453.099,4453.099,0.0,0.0
51,241.188,241.188,0.0,0.0
52,39697.586,39697.586,0.0,0.0
53,25418.009,25418.009,0.0,0.0
54,5608.268,5608.268,0.0,0.0
55,46704.489,46704.489,0.0,0.0
56,1050.22,1050.22,0.0,0.0
57,1983.477,1983.477,0.0,0.0
58,572.933,572.933,0.0,0.0
59,377.629,377.629,0.0,0.0
60,7670.75,7670.75,0.0,0.0
61,455.085,455.085,0.0,0.0
62,22566.347,22566.347,0.0,0.0
63,5726.619,5726.619,0.0,0.0
64,11232.838,11232.838,0.0,0.0
65,8054.401,8054.401,0.0,0.0
66,17800.572,17800.572,0.0,0.0
67,9273.206,9273.206,0.0,0.0
68,14700.052,14700.052,0.0,0.0
69,1611.353,1611.353,0.0,0.0
70,5563.795,5563.795,0.0,0.0
71,8104.133,8104.133,0.0,0.0
72,4733.071,4733.071,0.0,0.0
73,426.343,426.343,0.0,0.0
74,571.387,571.387,0.0,0.0
75,6674.199,6674.199,0.0,0.0
76,7037.154,7037.154,0.0,0.0
77,560.57,560.57,0.0,0.0
78,430.115,430.115,0.0,0.0
79,48977.627,48977.627,0.0,0.0
80,7398.306,7398.306,0.0,0.0
81,407.216,407.216,0.0,0.0
82,346.444,346.444,0.0,0.0
83,52.483,52.483,0.0,0.0
84,353.662,353.662,0.0,0.0
85,18760.449,18760.449,0.0,0.0
86,16439.986,16439.986,0.0,0.0
87,5604.507,5604.507,0.0,0.0
88,5221.233,5221.233,0.0,0.0
89,212.269,212.269,0.0,0.0
90,522.156,522.156,0.0,0.0
91,1840.923,1840.923,0.0,0.0
92,10760.895,10760.895,0.0,0.0
93,24103.548,24103.548,75.82399988174438,0.0
94,105.681,105.681,0.0,0.0
95,2919.641,2919.641,0.0,0.0
96,5393.263,5393.263,0.0,0.0
97,211.08,211.08,0.0,0.0
98,52379.693,52379.693,0.0,0.0
99,12805.601,12805.601,201.32500004768372,0.0
100,237.573,237.573,0.0,0.0
101,50985.637,50985.637,0.0,0.0
102,894.743,894.743,0.0,0.0
103,6764.546,6764.546,0.0,0.0
104,446.82,446.82,0.0,0.0
105,19541.832,19541.832,0.0,0.0
106,990.463,990.463,0.0,0.0
107,771.257,771.257,0.0,0.0
108,31927.323,31927.323,0.0,0.0
109,441.951,441.951,0.0,0.0
110,47402.928,47402.928,0.0,0.0
111,48143.998,48143.998,0.0,0.0
112,13475.132,13475.132,0.0,0.0
113,4690.419,4690.419,0.0,0.0
114,964.223,964.223,0.0,0.0
115,26494.324,26494.324,0.0,0.0
116,5898.227,5898.227,0.0,0.0
117,22759.942,22759.942,0.0,0.0
118,138.945,138.945,0.0,0.0
119,367.191,367.191,0.0,0.0
120,3518.216,3518.216,0.0,0.0
121,603.483,603.483,0.0,0.0
122,11011.985,11011.985,0.0,0.0
123,1214.537,1214.537,0.0,0.0
124,10658.429,10658.429,0.0,0.0
125,13518.469,13518.469,0.0,0.0
126,595.182,595.182,0.0,0.0
127,2059.561,2059.561,0.0,0.0
128,11193.537,11193.537,0.0,0.0
129,465.051,465.051,0.0,0.0
130,7907.188,7907.188,0.0,0.0
131,936.447,936.447,0.0,0.0
132,6816.383,6816.383,0.0,0.0
133,447.327,447.327,0.0,0.0
134,2359.736,2359.736,0.0,0.0
135,5711.491,5711.491,0.0,0.0
136,10920.188,10920.188,0.0,0.0
137,46415.237,46415.237,0.0,0.0
138,190.478,190.478,0.0,0.0
139,21358.789,21358.789,0.0,0.0
140,661.311,661.311,0.0,0.0
141,5880.355,5880.355,0.0,0.0
142,9876.074,9876.074,0.0,0.0
143,8223.036,8223.036,0.0,0.0
144,1559.329,1559.329,0.0,0.0
145,7211.299,7211.299,0.0,0.0
146,129.994,129.994,0.0,0.0
147,313.939,313.939,0.0,0.0
148,226.413,226.413,0.0,0.0
149,2157.481,2157.481,0.0,0.0
150,53.947,53.947,0.0,0.0
151,49306.954,49306.954,0.0,0.0
152,19204.722,19204.722,0.0,0.0
153,14437.79,14437.79,0.0,0.0
154,11448.999,11448.999,0.0,0.0
155,2525.437,2525.437,0.0,0.0
156,33429.651,33429.651,0.0,0.0
157,38830.595,38830.595,0.0,0.0
158,12508.635,12508.635,0.0,0.0
159,255.48,255.48,0.0,0.0
160,38013.698,38013.698,0.0,0.0
161,26214.09,26214.09,0.0,0.0
162,7827.812,7827.812,0.0,0.0
163,2098.638,2098.638,0.0,0.0
164,6371.027,6371.027,0.0,0.0
165,25733.364,25733.364,0.0,0.0
166,445.904,445.904,0.0,0.0
167,966.543,966.543,0.0,0.0
168,12832.344,12832.344,0.0,0.0
169,728.025,728.025,0.0,0.0
170,46.662,46.662,0.0,0.0
171,69879.727,69879.727,0.0,0.0
172,1852.443,1852.443,0.0,0.0
173,692.587,692.587,0.0,0.0
174,9652.241,9652.241,0.0,0.0
175,13541.877,13541.877,0.0,0.0
176,63762.442,63762.442,0.0,0.0
177,15179.23,15179.23,0.0,0.0
178,6135.607,6135.607,0.0,0.0
179,244.821,244.821,0.0,0.0
180,37909.732,37909.732,0.0,0.0
181,45.833,45.833,0.0,0.0
182,2677.985,2677.985,0.0,0.0
183,395.118,395.118,0.0,0.0
184,27309.678,27309.678,0.0,0.0
185,376.648,376.648,0.0,0.0
186,8154.129,8154.129,0.0,0.0
187,7827.881,7827.881,0.0,0.0
188,144.629,144.629,0.0,0.0
189,167.392,167.392,0.0,0.0
190,311.959,311.959,0.0,0.0
191,67885.309,67885.309,0.0,0.0
192,21171.439,21171.439,0.0,0.0
193,12627.607,12627.607,0.0,0.0
194,6037.801,6037.801,0.0,0.0
195,5879.45,5879.45,0.0,0.0
196,1073.553,1073.553,0.0,0.0
197,118.246,118.246,0.0,0.0
198,7245.944,7245.944,0.0,0.0
199,100984.29,100984.29,0.0,0.0
200,204.869,204.869,0.0,0.0
201,6033.949,6033.949,0.0,0.0
202,210.649,210.649,0.0,0.0
203,412.819,412.819,0.0,0.0
204,12986.352,12986.352,0.0,0.0
205,2253.383,2253.383,0.0,0.0
206,1611.475,1611.475,0.0,0.0
207,8570.853,8570.853,0.0,0.0
208,5433.557,5433.557,0.0,0.0
209,543.637,543.637,0.0,0.0
210,375.198,375.198,0.0,0.0
211,16035.485,16035.485,0.0,0.0
212,458.114,458.114,0.0,0.0
213,11238.888,11238.888,0.0,0.0
214,16402.236,16402.236,0.0,0.0
215,1723.138,1723.138,0.0,0.0
216,5533.852,5533.852,0.0,0.0
217,60252.273,60252.273,0.0,0.0
218,22789.437,22789.437,0.0,0.0
219,33533.406,33533.406,0.0,0.0
220,538.454,538.454,0.0,0.0
221,24463.721,24463.721,0.0,0.0
222,503.264,503.264,0.0,0.0
223,3052.932,3052.932,0.0,0.0
224,814.088,814.088,0.0,0.0
225,1485.287,1485.287,0.0,0.0
226,6128.171,6128.171,0.0,0.0
227,99.739,99.739,0.0,0.0
228,345.167,345.167,0.0,0.0
229,58202.684,58202.684,0.0,0.0
230,19762.599,19762.599,0.0,0.0
231,10003.85,10003.85,0.0,0.0
232,1795.983,1795.983,0.0,0.0
233,293.656,293.656,0.0,0.0
234,414.941,414.941,0.0,0.0
235,10977.17,10977.17,0.0,0.0
236,20018.165,20018.165,0.0,0.0
237,11967.554,11967.554,0.0,0.0
238,8329.467,8329.467,0.0,0.0
239,179.726,179.726,0.0,0.0
240,9279.253,9279.253,0.0,0.0
241,2197.277,2197.277,0.0,0.0
242,626.493,626.493,0.0,0.0
243,193.894,193.894,0.0,0.0
244,246.572,246.572,0.0,0.0
245,9420.992,9420.992,0.0,0.0
246,84.01,84.01,0.0,0.0
247,772.696,772.696,0.0,0.0
248,7223.513,7223.513,0.0,0.0
249,141.16,141.16,0.0,0.0
250,16648.998,16648.998,0.0,0.0
251,306.989,306.989,0.0,0.0
252,23710.492,23710.492,0.0,0.0
253,10267.432,10267.432,0.0,0.0
254,18464.956,18464.956,2414.239000082016,0.0
255,1330.881,1330.881,0.0,0.0
256,337.714,337.714,0.0,0.0
257,19350.053,19350.053,2679.2839999198914,0.0
258,5522.651,5522.651,0.0,0.0
259,321.58,321.58,0.0,0.0
260,35604.763,35604.763,27.75,0.0
261,8341.897,8341.897,0.0,0.0
262,44696.237,44696.237,1657.1280000209808,0.0
263,6423.432,6423.432,0.0,0.0
264,13011.337,13011.337,1405.625,0.0
265,12324.29,12324.29,1506.3639998435974,0.0
266,2271.385,2271.385,0.0,0.0
267,6814.198,6814.198,0.0,0.0
268,18094.188,18094.188,1564.0590000152588,0.0
269,9444.515,9444.515,0.0,0.0
270,18895.701,18895.701,0.0,0.0
271,31581.083,31581.083,3596.359999895096,0.0
272,9290.321,9290.321,250.4559998512268,0.0
273,1598.024,1598.024,0.0,0.0
274,18632.466,18632.466,1908.2119998931885,0.0
275,6665.781,6665.781,136.66600012779236,0.0
276,2096.087,2096.087,0.0,0.0
277,7956.707,7956.707,1218.7730000019073,0.0
278,6854.64,6854.64,1370.4900000095367,0.0
279,936.243,936.243,0.0,0.0
280,2139.38,2139.38,0.0,0.0
281,10860.52,10860.52,3643.2300000190735,0.0
282,9401.622,9401.622,2506.393999814987,0.0
283,193.138,193.138,0.0,0.0
284,5436.031,5436.031,0.0,0.0
285,38853.255,38853.255,0.0,0.0
286,11286.421,11286.421,0.0,0.0
287,1928.747,1928.747,0.0,0.0
288,37812.432,37812.432,0.0,0.0
289,23456.249,23456.249,0.0,0.0
290,3245.813,3245.813,0.0,0.0
291,9215.808,9215.808,0.0,0.0
292,9339.181,9339.181,0.0,0.0
293,6025.068,6025.068,0.0,0.0
294,12264.102,12264.102,0.0,0.0
295,90.636,90.636,0.0,0.0
296,5135.469,5135.469,0.0,0.0
297,6769.116,6769.116,0.0,0.0
298,2381.738,2381.738,0.0,0.0
299,2822.328,2822.328,0.0,0.0
300,16326.837,16326.837,0.0,0.0
301,5000.236,5000.236,0.0,0.0
302,411.83,411.83,0.0,0.0
303,12641.881,12641.881,0.0,0.0
304,48.825,48.825,0.0,0.0
305,45276.726,45276.726,0.0,0.0
306,18408.48,18408.48,0.0,0.0
307,16732.252,16732.252,0.0,0.0
308,7543.396,7543.396,0.0,0.0
309,180.006,180.006,0.0,0.0
310,282.962,282.962,0.0,0.0
311,1552.351,1552.351,0.0,0.0
312,52335.28,52335.28,0.0,0.0
313,91397.002,91397.002,0.0,0.0
314,2020.536,2020.536,0.0,0.0
315,8521.54,8521.54,0.0,0.0
316,234.617,234.617,0.0,0.0
317,2167.801,2167.801,0.0,0.0
318,15524.927,15524.927,0.0,0.0
319,5322.363,5322.363,0.0,0.0
320,6206.369,6206.369,0.0,0.0
321,14972.227,14972.227,0.0,0.0
322,20067.317,20067.317,0.0,0.0
323,632.424,632.424,0.0,0.0
324,205.224,205.224,0.0,0.0
325,9290.77,9290.77,0.0,0.0
326,8666.502,8666.502,0.0,0.0
327,168.212,168.212,0.0,0.0
328,8795.998,8795.998,0.0,0.0
329,2785.354,2785.354,0.0,0.0
330,203.441,203.441,0.0,0.0
331,187.444,187.444,0.0,0.0
332,31.644,31.644,0.0,0.0
333,1272.484,1272.484,0.0,0.0
334,8464.459,8464.459,0.0,0.0
335,2158.135,2158.135,0.0,0.0
336,271.684,271.684,0.0,0.0
337,614.787,614.787,0.0,0.0
338,19409.381,19409.381,0.0,0.0
339,389.158,389.158,0.0,0.0
340,334.577,334.577,0.0,0.0
341,38961.874,38961.874,0.0,0.0
342,427.665,427.665,0.0,0.0
343,278.281,278.281,90.7480001449585,0.0
344,425.266,425.266,0.0,0.0
345,41115.054,41115.054,0.0,0.0
346,6015.689,6015.689,23.40399980545044,0.0
347,3169.747,3169.747,0.0,0.0
348,13716.385,13716.385,0.0,0.0
349,2905.231,2905.231,0.0,0.0
350,30255.781,30255.781,0.0,0.0
351,5497.042,5497.042,0.0,0.0
352,339.879,339.879,0.0,0.0
353,219.09,219.09,0.0,0.0
354,7959.365,7959.365,0.0,0.0
355,37094.573,37094.573,0.0,0.0
356,563.678,563.678,0.0,0.0
357,4546.311,4546.311,0.0,0.0
358,850.008,850.008,0.0,0.0
359,5256.226,5256.226,0.0,0.0
360,3992.84,3992.84,0.0,0.0
361,2071.273,2071.273,0.0,0.0
362,368.922,368.922,0.0,0.0
363,9411.959,9411.959,0.0,0.0
364,207.253,207.253,0.0,0.0
365,50245.806,50245.806,0.0,0.0
366,8595.891,8595.891,230.72399997711182,0.0
367,2959.857,2959.857,185.89800000190735,0.0
368,3368.351,3368.351,0.0,0.0
369,850.186,850.186,261.85599994659424,0.0
370,1117.198,1117.198,0.0,0.0
371,4494.966,4494.966,0.0,0.0
372,32590.657,32590.657,183.47900009155273,0.0
373,54592.035,54592.035,0.0,0.0
374,456.043,456.043,0.0,0.0
375,36781.576,36781.576,0.0,0.0
376,324.455,324.455,0.0,0.0
377,20311.317,20311.317,0.0,0.0
378,88.254,88.254,0.0,0.0
379,392.336,392.336,0.0,0.0
380,69252.115,69252.115,0.0,0.0
381,266.249,266.249,0.0,0.0
382,9423.109,9423.109,0.0,0.0
383,2652.513,2652.513,0.0,0.0
384,377.478,377.478,0.0,0.0
385,3889.891,3889.891,0.0,0.0
386,6001.618,6001.618,0.0,0.0
387,589.06,589.06,0.0,0.0
388,346.462,346.462,0.0,0.0
389,23627.5,23627.5,0.0,0.0
390,8886.125,8886.125,0.0,0.0
391,59876.405,59876.405,0.0,0.0
392,73060.406,73060.406,0.0,0.0
393,2345.854,2345.854,0.0,0.0
394,331.531,331.531,0.0,0.0
395,193.906,193.906,0.0,0.0
396,11635.287,11635.287,0.0,0.0
397,69543.628,69543.628,0.0,0.0
398,2283.992,2283.992,0.0,0.0
399,383.3,383.3,0.0,0.0
400,2056.033,2056.033,0.0,0.0
401,1276.244,1276.244,0.0,0.0
402,97311.044,97311.044,0.0,0.0
403,15608.605,15608.605,0.0,0.0
404,39.077,39.077,0.0,0.0
405,240.331,240.331,0.0,0.0
406,10993.236,10993.236,0.0,0.0
407,1807.536,1807.536,0.0,0.0
408,74.931,74.931,0.0,0.0
409,9643.549,9643.549,0.0,0.0
410,14601.459,14601.459,0.0,0.0
411,118.878,118.878,0.0,0.0
412,2368.141,2368.141,0.0,0.0
413,26038.885,26038.885,0.0,0.0
414,6530.48,6530.48,0.0,0.0
415,181.214,181.214,0.0,0.0
416,124.595,124.595,0.0,0.0
417,5159.665,5159.665,0.0,0.0
418,170.583,170.583,0.0,0.0
419,776.112,776.112,0.0,0.0
420,3754.5,3754.5,0.0,0.0
421,61779.606,61779.606,0.0,0.0
422,14072.92,14072.92,0.0,0.0
423,143.041,143.041,0.0,0.0
424,35827.286,35827.286,283.9249999523163,0.0
425,1894.627,1894.627,0.0,0.0
426,65757.935,65757.935,614.760999917984,0.0
427,16392.142,16392.142,0.0,0.0
428,103.75,103.75,0.0,0.0
429,33047.72,33047.72,0.0,0.0
430,148.557,148.557,0.0,0.0
431,1475.076,1475.076,0.0,0.0
432,2038.786,2038.786,0.0,0.0
433,1364.084,1364.084,0.0,0.0
434,28698.798,28698.798,0.0,0.0
435,55.907,55.907,0.0,0.0
436,6874.111,6874.111,0.0,0.0
437,327.62,327.62,0.0,0.0
438,6891.639,6891.639,0.0,0.0
439,7263.337,7263.337,0.0,0.0
440,6327.044,6327.044,0.0,0.0
